From	Entry	Entry Name	Gene Names
Q96FV9	Q96FV9	THOC1_HUMAN	THOC1 HPR1
Q01954	Q01954	BNC1_HUMAN	BNC1 BNC
O15034	O15034	RIMB2_HUMAN	RIMBP2 KIAA0318 RBP2
Q13972	Q13972	RGRF1_HUMAN	RASGRF1 CDC25 GNRP GRF1
Q9Y2X3	Q9Y2X3	NOP58_HUMAN	NOP58 NOL5 NOP5 HSPC120
Q4ZIN3	Q4ZIN3	MBRL_HUMAN	TMEM259 C19orf6
O00548	O00548	DLL1_HUMAN	DLL1 UNQ146/PRO172
Q5TAX3	Q5TAX3	TUT4_HUMAN	TUT4 KIAA0191 ZCCHC11
Q5VV42	Q5VV42	CDKAL_HUMAN	CDKAL1
Q9NYI0	Q9NYI0	PSD3_HUMAN	PSD3 EFA6D EFA6R HCA67 KIAA0942
Q86VQ0	Q86VQ0	LCA5_HUMAN	LCA5 C6orf152
P50897	P50897	PPT1_HUMAN	PPT1 CLN1 PPT
Q9NS68	Q9NS68	TNR19_HUMAN	TNFRSF19 TAJ TROY UNQ1888/PRO4333
Q8N0U7	Q8N0U7	CA087_HUMAN	C1orf87
Q9NP62	Q9NP62	GCM1_HUMAN	GCM1 GCMA
P54821	P54821	PRRX1_HUMAN	PRRX1 PMX1
Q14525	Q14525	KT33B_HUMAN	KRT33B HHA3-II HKA3B KRTHA3B
Q93074	Q93074	MED12_HUMAN	MED12 ARC240 CAGH45 HOPA KIAA0192 TNRC11 TRAP230
Q96Q11	Q96Q11	TRNT1_HUMAN	TRNT1 CGI-47
Q8TCE6	Q8TCE6	DEN10_HUMAN	DENND10 FAM45A
Q99607	Q99607	ELF4_HUMAN	ELF4 ELFR MEF
Q13835	Q13835	PKP1_HUMAN	PKP1
P08238	P08238	HS90B_HUMAN	HSP90AB1 HSP90B HSPC2 HSPC3 HSPCB
O00178	O00178	GTPB1_HUMAN	GTPBP1
P19532	P19532	TFE3_HUMAN	TFE3 BHLHE33
Q9P0U4	Q9P0U4	CXXC1_HUMAN	CXXC1 CFP1 CGBP PCCX1 PHF18
Q99879	Q99879	H2B1M_HUMAN	H2BC14 H2BFE HIST1H2BM
Q17RC7	Q17RC7	EX3L4_HUMAN	EXOC3L4 C14orf73
Q9H2M9	Q9H2M9	RBGPR_HUMAN	RAB3GAP2 KIAA0839
Q8IUA7	Q8IUA7	ABCA9_HUMAN	ABCA9
Q5TAQ9	Q5TAQ9	DCAF8_HUMAN	DCAF8 H326 WDR42A
Q99623	Q99623	PHB2_HUMAN	PHB2 BAP REA
Q9NUG6	Q9NUG6	PDRG1_HUMAN	PDRG1 C20orf126 PDRG
P06493	P06493	CDK1_HUMAN	CDK1 CDC2 CDC28A CDKN1 P34CDC2
P05026	P05026	AT1B1_HUMAN	ATP1B1 ATP1B
Q15911	Q15911	ZFHX3_HUMAN	ZFHX3 ATBF1 C16orf47
Q969U6	Q969U6	FBXW5_HUMAN	FBXW5 FBW5 PP3971
Q99679	Q99679	GPR21_HUMAN	GPR21
Q8N344	Q8N344	MIER2_HUMAN	MIER2 KIAA1193
Q13257	Q13257	MD2L1_HUMAN	MAD2L1 MAD2
Q13617	Q13617	CUL2_HUMAN	CUL2
Q96DZ5	Q96DZ5	CLIP3_HUMAN	CLIP3 CLIPR59
Q66GS9	Q66GS9	CP135_HUMAN	CEP135 CEP4 KIAA0635
P24311	P24311	COX7B_HUMAN	COX7B
Q9H6Y5	Q9H6Y5	MAGIX_HUMAN	MAGIX
Q92835	Q92835	SHIP1_HUMAN	INPP5D SHIP SHIP1
Q9UH62	Q9UH62	ARMX3_HUMAN	ARMCX3 ALEX3 BM-017 UNQ2517/PRO6007
Q9UKB1	Q9UKB1	FBW1B_HUMAN	FBXW11 BTRCP2 FBW1B FBXW1B KIAA0696
Q02246	Q02246	CNTN2_HUMAN	CNTN2 AXT TAG1 TAX1
P55060	P55060	XPO2_HUMAN	CSE1L CAS XPO2
O94966	O94966	UBP19_HUMAN	USP19 KIAA0891 ZMYND9
Q9H1D0	Q9H1D0	TRPV6_HUMAN	TRPV6 ECAC2
Q8N5K1	Q8N5K1	CISD2_HUMAN	CISD2 CDGSH2 ERIS ZCD2
Q99638	Q99638	RAD9A_HUMAN	RAD9A
P07332	P07332	FES_HUMAN	FES FPS
P0DI81	P0DI81	TPC2A_HUMAN	TRAPPC2 SEDL
Q6NSI8	Q6NSI8	SANBR_HUMAN	SANBR KIAA1841
Q13641	Q13641	TPBG_HUMAN	TPBG 5T4
O60662	O60662	KLH41_HUMAN	KLHL41 KBTBD10 KRP1
Q5KSL6	Q5KSL6	DGKK_HUMAN	DGKK
Q5VWJ9	Q5VWJ9	SNX30_HUMAN	SNX30
Q8TAD8	Q8TAD8	SNIP1_HUMAN	SNIP1
O71037	O71037	ENK19_HUMAN	ERVK-19
Q9HC56	Q9HC56	PCDH9_HUMAN	PCDH9
Q07960	Q07960	RHG01_HUMAN	ARHGAP1 CDC42GAP RHOGAP1
Q15058	Q15058	KIF14_HUMAN	KIF14 KIAA0042
Q96CW9	Q96CW9	NTNG2_HUMAN	NTNG2 KIAA1857 LMNT2 UNQ9381/PRO34206
P38484	P38484	INGR2_HUMAN	IFNGR2 IFNGT1
O75147	O75147	OBSL1_HUMAN	OBSL1 KIAA0657
P62879	P62879	GBB2_HUMAN	GNB2
Q08289	Q08289	CACB2_HUMAN	CACNB2 CACNLB2 MYSB
P08908	P08908	5HT1A_HUMAN	HTR1A ADRB2RL1 ADRBRL1
Q8WU20	Q8WU20	FRS2_HUMAN	FRS2
P49006	P49006	MRP_HUMAN	MARCKSL1 MLP MRP
P46089	P46089	GPR3_HUMAN	GPR3 ACCA
Q3KR16	Q3KR16	PKHG6_HUMAN	PLEKHG6
Q86W50	Q86W50	MET16_HUMAN	METTL16 METT10D
Q9NZ52	Q9NZ52	GGA3_HUMAN	GGA3 KIAA0154
Q9UPW0	Q9UPW0	FOXJ3_HUMAN	FOXJ3 KIAA1041
P00338	P00338	LDHA_HUMAN	LDHA PIG19
O60826	O60826	CCD22_HUMAN	CCDC22 CXorf37 JM1
P19237	P19237	TNNI1_HUMAN	TNNI1
O94875	O94875	SRBS2_HUMAN	SORBS2 ARGBP2 KIAA0777
P58004	P58004	SESN2_HUMAN	SESN2 Hi95 SEST2
Q14681	Q14681	KCTD2_HUMAN	KCTD2 KIAA0176
Q9UIJ7	Q9UIJ7	KAD3_HUMAN	AK3 AK3L1 AK6 AKL3L
P27701	P27701	CD82_HUMAN	CD82 KAI1 SAR2 ST6 TSPAN27
P17540	P17540	KCRS_HUMAN	CKMT2
Q9NTK5	Q9NTK5	OLA1_HUMAN	OLA1 GTPBP9 PRO2455 PTD004
Q12851	Q12851	M4K2_HUMAN	MAP4K2 GCK RAB8IP
P55209	P55209	NP1L1_HUMAN	NAP1L1 NRP
Q68CR1	Q68CR1	SE1L3_HUMAN	SEL1L3 KIAA0746
O00206	O00206	TLR4_HUMAN	TLR4
P35790	P35790	CHKA_HUMAN	CHKA CHK CKI
Q01094	Q01094	E2F1_HUMAN	E2F1 RBBP3
O75363	O75363	BCAS1_HUMAN	BCAS1 AIBC1 NABC1
Q92604	Q92604	LGAT1_HUMAN	LPGAT1 FAM34A KIAA0205
Q14151	Q14151	SAFB2_HUMAN	SAFB2 KIAA0138
P30711	P30711	GSTT1_HUMAN	GSTT1
Q6Y7W6	Q6Y7W6	GGYF2_HUMAN	GIGYF2 KIAA0642 PERQ2 TNRC15
Q5JXC2	Q5JXC2	MIIP_HUMAN	MIIP IIP45
Q8NA72	Q8NA72	POC5_HUMAN	POC5 C5orf37
Q6VUC0	Q6VUC0	AP2E_HUMAN	TFAP2E
P15382	P15382	KCNE1_HUMAN	KCNE1
Q5HYJ1	Q5HYJ1	TECRL_HUMAN	TECRL SRD5A2L2
Q15884	Q15884	EREP1_HUMAN	ENTREP1 C9orf61 FAM189A2 X123
Q66LE6	Q66LE6	2ABD_HUMAN	PPP2R2D KIAA1541
Q96A22	Q96A22	CK052_HUMAN	C11orf52
P51452	P51452	DUS3_HUMAN	DUSP3 VHR
Q9UIG0	Q9UIG0	BAZ1B_HUMAN	BAZ1B WBSC10 WBSCR10 WBSCR9 WSTF
Q4G0J3	Q4G0J3	LARP7_HUMAN	LARP7 HDCMA18P
O00533	O00533	NCHL1_HUMAN	CHL1 CALL
O60928	O60928	KCJ13_HUMAN	KCNJ13
P35606	P35606	COPB2_HUMAN	COPB2
Q9BVC5	Q9BVC5	ASHWN_HUMAN	C2orf49
Q13286	Q13286	CLN3_HUMAN	CLN3 BTS
P35610	P35610	SOAT1_HUMAN	SOAT1 ACACT ACACT1 ACAT ACAT1 SOAT STAT
Q15291	Q15291	RBBP5_HUMAN	RBBP5 RBQ3
F5H4A9	F5H4A9	CC080_HUMAN	C3orf80
P14061	P14061	DHB1_HUMAN	HSD17B1 E17KSR EDH17B1 EDH17B2 EDHB17 SDR28C1
P12035	P12035	K2C3_HUMAN	KRT3
Q6AWC2	Q6AWC2	WWC2_HUMAN	WWC2 BOMB
P62995	P62995	TRA2B_HUMAN	TRA2B SFRS10
Q5SY16	Q5SY16	NOL9_HUMAN	NOL9
Q2T9K0	Q2T9K0	TMM44_HUMAN	TMEM44
O60784	O60784	TOM1_HUMAN	TOM1
P28336	P28336	NMBR_HUMAN	NMBR
Q8WVD5	Q8WVD5	RN141_HUMAN	RNF141 ZNF230
Q7Z5L2	Q7Z5L2	R3HCL_HUMAN	R3HCC1L C10orf28 GIDRP88
Q9H9E3	Q9H9E3	COG4_HUMAN	COG4
Q01101	Q01101	INSM1_HUMAN	INSM1 IA1
P54619	P54619	AAKG1_HUMAN	PRKAG1
O95490	O95490	AGRL2_HUMAN	ADGRL2 KIAA0786 LEC1 LPHH1 LPHN2
Q969J3	Q969J3	BORC5_HUMAN	BORCS5 LOH12CR1
Q7L9B9	Q7L9B9	EEPD1_HUMAN	EEPD1 KIAA1706
Q13309	Q13309	SKP2_HUMAN	SKP2 FBXL1
Q8WVI7	Q8WVI7	PPR1C_HUMAN	PPP1R1C
Q68D10	Q68D10	SPT2_HUMAN	SPTY2D1
O60271	O60271	JIP4_HUMAN	SPAG9 HSS KIAA0516 MAPK8IP4 SYD1 HLC6
Q05655	Q05655	KPCD_HUMAN	PRKCD PKCD
Q9Y217	Q9Y217	MTMR6_HUMAN	MTMR6
Q9NZM1	Q9NZM1	MYOF_HUMAN	MYOF FER1L3 KIAA1207
Q9H161	Q9H161	ALX4_HUMAN	ALX4 KIAA1788
A6NMD0	A6NMD0	IFM10_HUMAN	IFITM10
Q9NTJ5	Q9NTJ5	SAC1_HUMAN	SACM1L KIAA0851 SAC1
Q9Y5M8	Q9Y5M8	SRPRB_HUMAN	SRPRB PSEC0230
Q96LJ7	Q96LJ7	DHRS1_HUMAN	DHRS1 SDR19C1
O14490	O14490	DLGP1_HUMAN	DLGAP1 DAP1 GKAP
P12694	P12694	ODBA_HUMAN	BCKDHA
Q86YZ3	Q86YZ3	HORN_HUMAN	HRNR S100A18
P67809	P67809	YBOX1_HUMAN	YBX1 NSEP1 YB1
Q7Z7G1	Q7Z7G1	CLNK_HUMAN	CLNK MIST
Q9NW82	Q9NW82	WDR70_HUMAN	WDR70
O75554	O75554	WBP4_HUMAN	WBP4 FBP21 FNBP21
P17858	P17858	PFKAL_HUMAN	PFKL
Q96M63	Q96M63	ODAD1_HUMAN	ODAD1 CCDC114
Q92506	Q92506	DHB8_HUMAN	HSD17B8 FABGL HKE6 RING2 SDR30C1
Q5NUL3	Q5NUL3	FFAR4_HUMAN	FFAR4 GPR120 GPR129 O3FAR1 PGR4
O14933	O14933	UB2L6_HUMAN	UBE2L6 UBCH8
P48764	P48764	SL9A3_HUMAN	SLC9A3 NHE3
Q9BQC3	Q9BQC3	DPH2_HUMAN	DPH2 DPH2L2
P30520	P30520	PURA2_HUMAN	ADSS2 ADSS
O76083	O76083	PDE9A_HUMAN	PDE9A
P31948	P31948	STIP1_HUMAN	STIP1
O75112	O75112	LDB3_HUMAN	LDB3 KIAA0613 ZASP
Q5TZA2	Q5TZA2	CROCC_HUMAN	CROCC KIAA0445
Q9NRS6	Q9NRS6	SNX15_HUMAN	SNX15
P04908	P04908	H2A1B_HUMAN	H2AC4 H2AFM HIST1H2AB; H2AC8 H2AFA HIST1H2AE
Q9NY93	Q9NY93	DDX56_HUMAN	DDX56 DDX21 NOH61
P00568	P00568	KAD1_HUMAN	AK1
P09467	P09467	F16P1_HUMAN	FBP1 FBP
Q9C0I1	Q9C0I1	MTMRC_HUMAN	MTMR12 KIAA1682 PIP3AP
O95478	O95478	NSA2_HUMAN	NSA2 TINP1 HUSSY-29
Q86X19	Q86X19	TMM17_HUMAN	TMEM17
Q92633	Q92633	LPAR1_HUMAN	LPAR1 EDG2 LPA1
P01033	P01033	TIMP1_HUMAN	TIMP1 CLGI TIMP
P55160	P55160	NCKPL_HUMAN	NCKAP1L HEM1
Q9H3D4	Q9H3D4	P63_HUMAN	TP63 KET P63 P73H P73L TP73L
Q69YW2	Q69YW2	STUM_HUMAN	STUM C1orf95
Q9BR84	Q9BR84	ZN559_HUMAN	ZNF559
Q8TDP1	Q8TDP1	RNH2C_HUMAN	RNASEH2C AYP1
O60320	O60320	EREP2_HUMAN	ENTREP2 FAM189A1 KIAA0574 TMEM228
Q96KB5	Q96KB5	TOPK_HUMAN	PBK TOPK
Q9NRD9	Q9NRD9	DUOX1_HUMAN	DUOX1 DUOX LNOX1 THOX1
Q9NQP4	Q9NQP4	PFD4_HUMAN	PFDN4 PFD4
I3L3R5	I3L3R5	CCER2_HUMAN	CCER2
P22492	P22492	H1T_HUMAN	H1-6 H1FT H1T HIST1H1T
Q8NA03	Q8NA03	FSIP1_HUMAN	FSIP1 HSD10
Q8N328	Q8N328	PGBD3_HUMAN	PGBD3
P62826	P62826	RAN_HUMAN	RAN ARA24 OK/SW-cl.81
Q9NVP4	Q9NVP4	DZAN1_HUMAN	DZANK1 C20orf12 C20orf84
Q96BK5	Q96BK5	PINX1_HUMAN	PINX1 LPTL LPTS
P34931	P34931	HS71L_HUMAN	HSPA1L
Q8N0X7	Q8N0X7	SPART_HUMAN	SPART KIAA0610 SPG20 TAHCCP1
Q6NT76	Q6NT76	HMBX1_HUMAN	HMBOX1 HOT1 TAH1
P56556	P56556	NDUA6_HUMAN	NDUFA6 LYRM6 NADHB14
O75896	O75896	TUSC2_HUMAN	TUSC2 C3orf11 FUS1 LGCC PDAP2
Q9NP79	Q9NP79	VTA1_HUMAN	VTA1 C6orf55 HSPC228 My012
Q9HB07	Q9HB07	MYG1_HUMAN	MYG1 C12orf10
O95267	O95267	GRP1_HUMAN	RASGRP1 RASGRP
O00487	O00487	PSDE_HUMAN	PSMD14 POH1
Q6ZSZ5	Q6ZSZ5	ARHGI_HUMAN	ARHGEF18 KIAA0521
Q8IYX8	Q8IYX8	CE57L_HUMAN	CEP57L1 C6orf182 CEP57R
Q8N3E9	Q8N3E9	PLCD3_HUMAN	PLCD3 KIAA1964
Q7Z6J4	Q7Z6J4	FGD2_HUMAN	FGD2 ZFYVE4
P08603	P08603	CFAH_HUMAN	CFH HF HF1 HF2
Q15020	Q15020	SART3_HUMAN	SART3 KIAA0156 TIP110
Q99880	Q99880	H2B1L_HUMAN	H2BC13 H2BFC HIST1H2BL
Q8IY67	Q8IY67	RAVR1_HUMAN	RAVER1 KIAA1978
Q8IV48	Q8IV48	ERI1_HUMAN	ERI1 3'EXO THEX1
Q15942	Q15942	ZYX_HUMAN	ZYX
Q96T49	Q96T49	PP16B_HUMAN	PPP1R16B ANKRD4 KIAA0823
Q8WXG6	Q8WXG6	MADD_HUMAN	MADD DENN IG20 KIAA0358
Q9Y2I7	Q9Y2I7	FYV1_HUMAN	PIKFYVE KIAA0981 PIP5K3
Q9H9T3	Q9H9T3	ELP3_HUMAN	ELP3
Q9ULC3	Q9ULC3	RAB23_HUMAN	RAB23 HSPC137
P02656	P02656	APOC3_HUMAN	APOC3
Q5GH73	Q5GH73	XKR6_HUMAN	XKR6 C8orf21 C8orf5 C8orf7 XRG6
P07311	P07311	ACYP1_HUMAN	ACYP1 ACYPE
Q15654	Q15654	TRIP6_HUMAN	TRIP6 OIP1
Q9H8U3	Q9H8U3	ZFAN3_HUMAN	ZFAND3 TEX27
A8CG34	A8CG34	P121C_HUMAN	POM121C
O43525	O43525	KCNQ3_HUMAN	KCNQ3
P18846	P18846	ATF1_HUMAN	ATF1
P30273	P30273	FCERG_HUMAN	FCER1G
Q8TCU5	Q8TCU5	NMD3A_HUMAN	GRIN3A KIAA1973
Q9NRM6	Q9NRM6	I17RB_HUMAN	IL17RB CRL4 EVI27 IL17BR UNQ2501/PRO19612
Q8WVB6	Q8WVB6	CTF18_HUMAN	CHTF18 C16orf41 CTF18
C9JRZ8	C9JRZ8	AK1BF_HUMAN	AKR1B15
O43760	O43760	SNG2_HUMAN	SYNGR2 UNQ352/PRO615
O43615	O43615	TIM44_HUMAN	TIMM44 MIMT44 TIM44
Q2VIR3	Q2VIR3	IF2GL_HUMAN	EIF2S3B
Q7Z2Z1	Q7Z2Z1	TICRR_HUMAN	TICRR C15orf42
Q02809	Q02809	PLOD1_HUMAN	PLOD1 LLH PLOD
Q13424	Q13424	SNTA1_HUMAN	SNTA1 SNT1
Q92599	Q92599	SEPT8_HUMAN	SEPTIN8 KIAA0202 SEPT8
O75964	O75964	ATP5L_HUMAN	ATP5MG ATP5L
P17931	P17931	LEG3_HUMAN	LGALS3 MAC2
Q9Y485	Q9Y485	DMXL1_HUMAN	DMXL1 XL1
Q9UQ80	Q9UQ80	PA2G4_HUMAN	PA2G4 EBP1
Q16363	Q16363	LAMA4_HUMAN	LAMA4
O14795	O14795	UN13B_HUMAN	UNC13B UNC13
Q9UJJ7	Q9UJJ7	RUSD1_HUMAN	RPUSD1 C16orf40 RLUCL
O15554	O15554	KCNN4_HUMAN	KCNN4 IK1 IKCA1 KCA4 SK4
O95398	O95398	RPGF3_HUMAN	RAPGEF3 CGEF1 EPAC EPAC1
P05787	P05787	K2C8_HUMAN	KRT8 CYK8
Q8NEJ9	Q8NEJ9	NGDN_HUMAN	NGDN C14orf120
Q99418	Q99418	CYH2_HUMAN	CYTH2 ARNO PSCD2 PSCD2L
Q9P265	Q9P265	DIP2B_HUMAN	DIP2B KIAA1463
Q8NB25	Q8NB25	F184A_HUMAN	FAM184A C6orf60
Q9Y6Y0	Q9Y6Y0	NS1BP_HUMAN	IVNS1ABP ARA3 FLARA3 KIAA0850 KLHL39 NS1 NS1BP HSPC068
Q96IZ7	Q96IZ7	RSRC1_HUMAN	RSRC1 SRRP53 BM-011
P17152	P17152	TMM11_HUMAN	TMEM11 C17orf35 PM1
P10636	P10636	TAU_HUMAN	MAPT MAPTL MTBT1 TAU
Q9NZV8	Q9NZV8	KCND2_HUMAN	KCND2 KIAA1044
P61769	P61769	B2MG_HUMAN	B2M CDABP0092 HDCMA22P
Q9NRG4	Q9NRG4	SMYD2_HUMAN	SMYD2 KMT3C
Q9Y2L9	Q9Y2L9	LRCH1_HUMAN	LRCH1 CHDC1 KIAA1016
Q9H9F9	Q9H9F9	ARP5_HUMAN	ACTR5 ARP5
Q9BSI4	Q9BSI4	TINF2_HUMAN	TINF2 TIN2
P28358	P28358	HXD10_HUMAN	HOXD10 HOX4D HOX4E
P55735	P55735	SEC13_HUMAN	SEC13 D3S1231E SEC13A SEC13L1 SEC13R
Q68CQ4	Q68CQ4	UTP25_HUMAN	UTP25 C1orf107 DEF DIEXF
Q8N5G2	Q8N5G2	MACOI_HUMAN	MACO1 TMEM57
Q9BV47	Q9BV47	DUS26_HUMAN	DUSP26 DUSP24 LDP4 MKP8 NATA1 SKRP3
Q00973	Q00973	B4GN1_HUMAN	B4GALNT1 GALGT SIAT2
Q9NSA2	Q9NSA2	KCND1_HUMAN	KCND1
Q8NCB2	Q8NCB2	CAMKV_HUMAN	CAMKV
P42684	P42684	ABL2_HUMAN	ABL2 ABLL ARG
Q7Z7M9	Q7Z7M9	GALT5_HUMAN	GALNT5
Q13261	Q13261	I15RA_HUMAN	IL15RA
P05106	P05106	ITB3_HUMAN	ITGB3 GP3A
P14649	P14649	MYL6B_HUMAN	MYL6B MLC1SA
P07359	P07359	GP1BA_HUMAN	GP1BA
P30793	P30793	GCH1_HUMAN	GCH1 DYT5 GCH
O95568	O95568	MET18_HUMAN	METTL18 ASTP2 C1orf156
P21810	P21810	PGS1_HUMAN	BGN SLRR1A
P49674	P49674	KC1E_HUMAN	CSNK1E
O15344	O15344	TRI18_HUMAN	MID1 FXY RNF59 TRIM18 XPRF
Q14573	Q14573	ITPR3_HUMAN	ITPR3
Q9NT62	Q9NT62	ATG3_HUMAN	ATG3 APG3 APG3L
P62899	P62899	RL31_HUMAN	RPL31
Q8TEK3	Q8TEK3	DOT1L_HUMAN	DOT1L KIAA1814 KMT4
Q00G26	Q00G26	PLIN5_HUMAN	PLIN5 LSDP5 OXPAT PAT-1
Q9Y6E0	Q9Y6E0	STK24_HUMAN	STK24 MST3 STK3
O43815	O43815	STRN_HUMAN	STRN
Q96HR8	Q96HR8	NAF1_HUMAN	NAF1
Q7Z2X4	Q7Z2X4	PCLI1_HUMAN	PID1 NYGGF4 PCLI1 HMFN2073
Q96D71	Q96D71	REPS1_HUMAN	REPS1
Q9C0A0	Q9C0A0	CNTP4_HUMAN	CNTNAP4 CASPR4 KIAA1763
Q86XI2	Q86XI2	CNDG2_HUMAN	NCAPG2 LUZP5
Q9BW61	Q9BW61	DDA1_HUMAN	DDA1 C19orf58 PCIA1
Q96PU5	Q96PU5	NED4L_HUMAN	NEDD4L KIAA0439 NEDL3
Q14849	Q14849	STAR3_HUMAN	STARD3 CAB1 MLN64
Q8N568	Q8N568	DCLK2_HUMAN	DCLK2 DCAMKL2 DCDC3B DCK2
Q86UR1	Q86UR1	NOXA1_HUMAN	NOXA1 P51NOX
Q0D2I5	Q0D2I5	IFFO1_HUMAN	IFFO1 IFFO
Q96MC5	Q96MC5	MERB1_HUMAN	BMERB1 C16orf45
Q7Z3K3	Q7Z3K3	POGZ_HUMAN	POGZ KIAA0461 SUHW5 ZNF280E ZNF635 Nbla00003
Q96JN8	Q96JN8	NEUL4_HUMAN	NEURL4 KIAA1787
O75976	O75976	CBPD_HUMAN	CPD
Q13087	Q13087	PDIA2_HUMAN	PDIA2 PDIP
A6NCL7	A6NCL7	AN33B_HUMAN	ANKRD33B
Q5JR98	Q5JR98	DYLT4_HUMAN	DYNLT4 TCTEX1D4
Q8IYS0	Q8IYS0	ASTRC_HUMAN	GRAMD1C UNQ2543/PRO6095
Q53H12	Q53H12	AGK_HUMAN	AGK MULK
Q14315	Q14315	FLNC_HUMAN	FLNC ABPL FLN2
Q8TEA8	Q8TEA8	DTD1_HUMAN	DTD1 C20orf88 DUEB HARS2
Q8IXF0	Q8IXF0	NPAS3_HUMAN	NPAS3 BHLHE12 MOP6 PASD6
Q99081	Q99081	HTF4_HUMAN	TCF12 BHLHB20 HEB HTF4
Q15726	Q15726	KISS1_HUMAN	KISS1 PP5098
Q9NVW2	Q9NVW2	RNF12_HUMAN	RLIM RNF12
Q09666	Q09666	AHNK_HUMAN	AHNAK PM227
Q9ULV3	Q9ULV3	CIZ1_HUMAN	CIZ1 LSFR1 NP94 ZNF356
Q8IWY4	Q8IWY4	SCUB1_HUMAN	SCUBE1
Q9P289	Q9P289	STK26_HUMAN	STK26 MASK MST4
Q9GZT3	Q9GZT3	SLIRP_HUMAN	SLIRP C14orf156 DC23 DC50 PD04872
O75400	O75400	PR40A_HUMAN	PRPF40A FBP11 FLAF1 FNBP3 HIP10 HYPA HSPC225
Q86V15	Q86V15	CASZ1_HUMAN	CASZ1 CST SRG ZNF693
P49756	P49756	RBM25_HUMAN	RBM25 RNPC7
Q6P3S6	Q6P3S6	FBX42_HUMAN	FBXO42 FBX42 JFK KIAA1332
Q04671	Q04671	P_HUMAN	OCA2 D15S12 P
Q15691	Q15691	MARE1_HUMAN	MAPRE1
Q5R372	Q5R372	RBG1L_HUMAN	RABGAP1L HHL KIAA0471
Q5BKX8	Q5BKX8	CAVN4_HUMAN	CAVIN4 MURC
Q9NUU7	Q9NUU7	DD19A_HUMAN	DDX19A DDX19L
Q14689	Q14689	DIP2A_HUMAN	DIP2A C21orf106 DIP2 KIAA0184
Q9HCJ0	Q9HCJ0	TNR6C_HUMAN	TNRC6C KIAA1582
Q8N1H7	Q8N1H7	S6OS1_HUMAN	SIX6OS1 C14orf39
P15822	P15822	ZEP1_HUMAN	HIVEP1 ZNF40
O15033	O15033	AREL1_HUMAN	AREL1 KIAA0317
O60939	O60939	SCN2B_HUMAN	SCN2B UNQ326/PRO386
Q96GK7	Q96GK7	FAH2A_HUMAN	FAHD2A CGI-105
P62987	P62987	RL40_HUMAN	UBA52 UBCEP2
Q9Y2E8	Q9Y2E8	SL9A8_HUMAN	SLC9A8 KIAA0939 NHE8
Q9H0U4	Q9H0U4	RAB1B_HUMAN	RAB1B
Q6V1X1	Q6V1X1	DPP8_HUMAN	DPP8 DPRP1 MSTP097 MSTP135 MSTP141
Q9BR61	Q9BR61	ACBD6_HUMAN	ACBD6
Q6ZUJ4	Q6ZUJ4	CC062_HUMAN	C3orf62
Q9H1C4	Q9H1C4	UN93B_HUMAN	UNC93B1 UNC93 UNC93B
Q9NUJ3	Q9NUJ3	T11L1_HUMAN	TCP11L1
Q9Y4G2	Q9Y4G2	PKHM1_HUMAN	PLEKHM1 KIAA0356
Q6PL18	Q6PL18	ATAD2_HUMAN	ATAD2 L16 PRO2000
Q9UBQ7	Q9UBQ7	GRHPR_HUMAN	GRHPR GLXR MSTP035
Q8IWZ3	Q8IWZ3	ANKH1_HUMAN	ANKHD1 KIAA1085 MASK VBARP PP2500
O15027	O15027	SC16A_HUMAN	SEC16A KIAA0310 SEC16 SEC16L
P24394	P24394	IL4RA_HUMAN	IL4R IL4RA 582J2.1
Q9UPI3	Q9UPI3	FLVC2_HUMAN	FLVCR2 C14orf58
Q8NHG8	Q8NHG8	ZNRF2_HUMAN	ZNRF2 RNF202
Q86SX6	Q86SX6	GLRX5_HUMAN	GLRX5 C14orf87
Q8IYJ0	Q8IYJ0	PIANP_HUMAN	PIANP C12orf53 PANP UNQ828/PRO1755
Q96T58	Q96T58	MINT_HUMAN	SPEN KIAA0929 MINT SHARP
O43660	O43660	PLRG1_HUMAN	PLRG1
P17947	P17947	SPI1_HUMAN	SPI1
Q969R5	Q969R5	LMBL2_HUMAN	L3MBTL2
Q6UWR7	Q6UWR7	ENPP6_HUMAN	ENPP6 UNQ1889/PRO4334
Q8IV33	Q8IV33	K0825_HUMAN	KIAA0825 C5orf36
Q9UM73	Q9UM73	ALK_HUMAN	ALK
O95336	O95336	6PGL_HUMAN	PGLS
Q9P2M7	Q9P2M7	CING_HUMAN	CGN KIAA1319
Q8N961	Q8N961	ABTB2_HUMAN	ABTB2
Q6ZS81	Q6ZS81	WDFY4_HUMAN	WDFY4 C10orf64 KIAA1607
O00410	O00410	IPO5_HUMAN	IPO5 KPNB3 RANBP5
Q9P0N8	Q9P0N8	MARH2_HUMAN	MARCHF2 MARCH2 RNF172 HSPC240
O75569	O75569	PRKRA_HUMAN	PRKRA PACT RAX HSD-14 HSD14
Q04771	Q04771	ACVR1_HUMAN	ACVR1 ACVRLK2
Q68D06	Q68D06	SLN13_HUMAN	SLFN13
Q7Z4Q2	Q7Z4Q2	HEAT3_HUMAN	HEATR3
P46695	P46695	IEX1_HUMAN	IER3 DIF2 IEX1 PRG1
Q6IQ19	Q6IQ19	CCSAP_HUMAN	CCSAP C1orf96 CSAP
Q14118	Q14118	DAG1_HUMAN	DAG1
Q6IF63	Q6IF63	O52W1_HUMAN	OR52W1 OR52W1P
